uid,age,brand,car_type,fuel,id,mileage,mileage_per_year,name,power,price_model,price_usd_est,price_usd_final,source,source_file,trans,year,price_per_hp,price_per_mile
17144,,Volkswagen,Other,Petrol,,150000.0,,Polo,45.0,550.0,7160.400000000001,7160.400000000001,,cars_with_price_est_20k.csv,Other,1994.0,159.12,0.047736
17145,,Kia,Other,Petrol,,50000.0,,Rio,86.0,7790.0,29859.840000000004,7790.0,,cars_with_price_est_20k.csv,Other,2012.0,90.5813953488372,0.1558
17146,,Peugeot,Other,Petrol,,150000.0,,2 Reihe,60.0,1300.0,10620.48,1300.0,,cars_with_price_est_20k.csv,Other,1999.0,21.666666666666668,0.008666666666666666
17147,,Seat,Other,Petrol,,150000.0,,Cordoba,102.0,800.0,7752.888,7752.888,,cars_with_price_est_20k.csv,Other,1993.0,76.00870588235294,0.051685919999999996
17148,,Kia,Other,Diesel,,150000.0,,Carnival,146.0,1150.0,15672.384000000002,1150.0,,cars_with_price_est_20k.csv,Automatic,2002.0,7.876712328767123,0.007666666666666666
17149,,Volkswagen,Hatchback,Diesel,,60000.0,,Golf,184.0,26000.0,39609.216,26000.0,,cars_with_price_est_20k.csv,Automatic,2014.0,141.30434782608697,0.43333333333333335
17150,,Mercedes-Benz,Other,Petrol,,150000.0,,Clk,170.0,5800.0,18299.736,5800.0,,cars_with_price_est_20k.csv,Automatic,2003.0,34.11764705882353,0.03866666666666667
17151,,BMW,Other,Petrol,,150000.0,,5Er,170.0,1300.0,12697.776,1300.0,,cars_with_price_est_20k.csv,Other,1998.0,7.647058823529412,0.008666666666666666
17152,,BMW,Other,Petrol,,70000.0,,3Er,150.0,9350.0,24759.504,9350.0,,cars_with_price_est_20k.csv,Other,2006.0,62.333333333333336,0.13357142857142856
17153,,Opel,Other,Petrol,,150000.0,,Astra,101.0,1300.0,10629.216,1300.0,,cars_with_price_est_20k.csv,Other,1998.0,12.871287128712872,0.008666666666666666
17154,,Ford,Other,Petrol,,150000.0,,Focus,101.0,1750.0,16256.448,1750.0,,cars_with_price_est_20k.csv,Other,2004.0,17.326732673267326,0.011666666666666667
17155,,Opel,Other,Petrol,,150000.0,,Corsa,58.0,600.0,11431.68,11431.68,,cars_with_price_est_20k.csv,Other,2000.0,197.09793103448277,0.0762112
17156,,Volkswagen,Other,Petrol,,150000.0,,Polo,75.0,500.0,10966.8,10966.8,,cars_with_price_est_20k.csv,Other,1999.0,146.224,0.073112
17157,,BMW,Other,Petrol,,150000.0,,1Er,170.0,7850.0,22781.304,7850.0,,cars_with_price_est_20k.csv,Other,2007.0,46.1764705882353,0.052333333333333336
17158,,Ford,Other,Petrol,,125000.0,,Fiesta,69.0,2450.0,15167.46,2450.0,,cars_with_price_est_20k.csv,Other,2003.0,35.507246376811594,0.0196
17159,,Audi,Other,Diesel,,70000.0,,A4,170.0,18900.0,50139.936,18900.0,,cars_with_price_est_20k.csv,Other,2010.0,111.17647058823529,0.27
17160,,Suzuki,Other,Diesel,,150000.0,,Andere,69.0,1500.0,14427.940799999998,1500.0,,cars_with_price_est_20k.csv,Other,2006.0,21.73913043478261,0.01
17161,,Sonstige Autos,Other,Diesel,,150000.0,,Nan,140.0,6000.0,20520.864,6000.0,,cars_with_price_est_20k.csv,,2006.0,42.857142857142854,0.04
17162,,Mercedes-Benz,Other,Diesel,,150000.0,,C Klasse,170.0,16660.0,25022.088,16660.0,,cars_with_price_est_20k.csv,Automatic,2009.0,98.0,0.11106666666666666
17163,,Peugeot,Other,Diesel,,150000.0,,Nan,,2300.0,30888.0,2300.0,,cars_with_price_est_20k.csv,Other,2018.0,,0.015333333333333332
17164,,Opel,Other,Petrol,,150000.0,,Nan,58.0,1850.0,14003.808,1850.0,,cars_with_price_est_20k.csv,Other,2003.0,31.896551724137932,0.012333333333333333
17165,,Opel,Other,Diesel,,125000.0,,Corsa,75.0,4500.0,19123.5,4500.0,,cars_with_price_est_20k.csv,Other,2007.0,60.0,0.036
17166,,Honda,Other,Petrol,,150000.0,,Andere,124.0,3700.0,7111.728,3700.0,,cars_with_price_est_20k.csv,Other,1989.0,29.838709677419356,0.024666666666666667
17167,,Land Rover,Other,Diesel,,150000.0,,Discovery,190.0,14500.0,21261.24,14500.0,,cars_with_price_est_20k.csv,Automatic,2005.0,76.3157894736842,0.09666666666666666
17168,,Rover,Other,Petrol,,150000.0,,Andere,,790.0,12678.12,12678.12,,cars_with_price_est_20k.csv,Other,2001.0,,0.08452080000000001
17169,,Audi,Other,Petrol,,150000.0,,Nan,116.0,550.0,57474.144,57474.144,,cars_with_price_est_20k.csv,Other,2017.0,495.46675862068963,0.38316096
17170,,BMW,Other,Diesel,,150000.0,,5Er,177.0,11200.0,24195.2256,11200.0,,cars_with_price_est_20k.csv,Automatic,2008.0,63.27683615819209,0.07466666666666667
17171,,Opel,Other,Petrol,,150000.0,,Vectra,102.0,300.0,10650.432,10650.432,,cars_with_price_est_20k.csv,Other,1998.0,104.41600000000001,0.07100288
17172,,Renault,Other,,,90000.0,,Nan,58.0,2199.0,16918.886400000003,2199.0,,cars_with_price_est_20k.csv,Other,2004.0,37.91379310344828,0.024433333333333335
17173,,Volkswagen,Other,,,150000.0,,Passat,,1999.0,9547.2,1999.0,,cars_with_price_est_20k.csv,Other,1998.0,,0.013326666666666667
17174,,Opel,Other,Petrol,,125000.0,,Corsa,75.0,1990.0,14421.000000000002,1990.0,,cars_with_price_est_20k.csv,Other,2002.0,26.533333333333335,0.01592
17175,,Opel,Other,,,150000.0,,Zafira,150.0,4500.0,19905.6,4500.0,,cars_with_price_est_20k.csv,Other,2006.0,30.0,0.03
17176,,Volkswagen,Hatchback,Petrol,,150000.0,,Golf,75.0,2200.0,11856.0,2200.0,,cars_with_price_est_20k.csv,Other,2000.0,29.333333333333332,0.014666666666666666
17177,,Mercedes-Benz,Other,Diesel,,150000.0,,Vito,150.0,5255.0,17657.640000000003,5255.0,,cars_with_price_est_20k.csv,Other,2003.0,35.03333333333333,0.03503333333333333
17178,,Fiat,Other,Petrol,,10000.0,,500,105.0,11990.0,31894.991999999995,11990.0,,cars_with_price_est_20k.csv,Other,2014.0,114.19047619047619,1.199
17179,,Sonstige Autos,Other,Petrol,,125000.0,,Nan,173.0,2800.0,5956.335,2800.0,,cars_with_price_est_20k.csv,Automatic,1980.0,16.184971098265898,0.0224
17180,,Volkswagen,Other,Diesel,,100000.0,,Touran,140.0,13250.0,26308.800000000003,13250.0,,cars_with_price_est_20k.csv,Other,2010.0,94.64285714285714,0.1325
17181,,Seat,Other,,,150000.0,,Arosa,50.0,1050.0,30888.0,1050.0,,cars_with_price_est_20k.csv,Other,2018.0,21.0,0.007
17182,,Opel,Other,Petrol,,150000.0,,Corsa,75.0,1500.0,14523.6,1500.0,,cars_with_price_est_20k.csv,Other,2003.0,20.0,0.01
17183,,Opel,Other,,,150000.0,,Zafira,101.0,1200.0,11567.088,1200.0,,cars_with_price_est_20k.csv,Other,1999.0,11.881188118811881,0.008
17184,,Seat,Other,Petrol,,150000.0,,Ibiza,75.0,750.0,12745.2,12745.2,,cars_with_price_est_20k.csv,Other,2001.0,169.936,0.084968
17185,,Volkswagen,Hatchback,Diesel,,150000.0,,Golf,116.0,2250.0,12879.36,2250.0,,cars_with_price_est_20k.csv,Other,2000.0,19.396551724137932,0.015
17186,,Mitsubishi,Other,Petrol,,150000.0,,Carisma,,550.0,12678.12,12678.12,,cars_with_price_est_20k.csv,Other,2001.0,,0.08452080000000001
17187,,Renault,Other,Petrol,,150000.0,,Clio,60.0,1490.0,10620.48,1490.0,,cars_with_price_est_20k.csv,Other,1999.0,24.833333333333332,0.009933333333333334
17188,,Mercedes-Benz,Other,Petrol,,150000.0,,A Klasse,,700.0,11793.6,11793.6,,cars_with_price_est_20k.csv,,2000.0,,0.078624
17189,,Renault,Other,Petrol,,60000.0,,Clio,75.0,117.0,28636.800000000003,28636.800000000003,,cars_with_price_est_20k.csv,Other,2012.0,381.824,0.47728000000000004
17190,,Ford,Other,,,150000.0,,Transit,110.0,2990.0,33415.2,2990.0,,cars_with_price_est_20k.csv,Other,2017.0,27.181818181818183,0.019933333333333334
17191,,Volkswagen,Hatchback,Diesel,,125000.0,,Golf,105.0,2500.0,17331.6,2500.0,,cars_with_price_est_20k.csv,Other,2004.0,23.80952380952381,0.02
17192,,Opel,Other,Petrol,,150000.0,,Astra,192.0,0.0,14776.32,14776.32,,cars_with_price_est_20k.csv,Other,2000.0,76.96,0.0985088
17193,,Mercedes-Benz,Other,Petrol,,60000.0,,C Klasse,163.0,10500.0,25838.457120000003,10500.0,,cars_with_price_est_20k.csv,Automatic,2006.0,64.41717791411043,0.175
17194,,Volkswagen,Other,Petrol,,90000.0,,Polo,54.0,2199.0,14835.993600000002,2199.0,,cars_with_price_est_20k.csv,Other,2002.0,40.72222222222222,0.024433333333333335
17195,,Mercedes-Benz,Other,Diesel,,150000.0,,E Klasse,143.0,1500.0,15298.264800000004,1500.0,,cars_with_price_est_20k.csv,Automatic,2001.0,10.48951048951049,0.01
17196,,Opel,Other,,,125000.0,,Nan,,600.0,11880.000000000002,11880.000000000002,,cars_with_price_est_20k.csv,,2000.0,,0.09504000000000001
17197,,Ford,Other,Petrol,,125000.0,,Focus,125.0,4600.0,20097.0,4600.0,,cars_with_price_est_20k.csv,Other,2006.0,36.8,0.0368
17198,,Opel,Other,Petrol,,100000.0,,Corsa,,3600.0,20984.4,3600.0,,cars_with_price_est_20k.csv,,2009.0,,0.036
17199,,Subaru,Other,Petrol,,150000.0,,Nan,125.0,1480.0,13104.0,1480.0,,cars_with_price_est_20k.csv,Automatic,2000.0,11.84,0.009866666666666666
17200,,Mercedes-Benz,Other,Diesel,,150000.0,,A Klasse,95.0,889.0,14918.904,14918.904,,cars_with_price_est_20k.csv,Other,2002.0,157.0410947368421,0.09945936
17201,,Toyota,Other,Petrol,,20000.0,,Aygo,,156.0,32853.6,32853.6,,cars_with_price_est_20k.csv,Automatic,2014.0,,1.64268
17202,,Peugeot,Other,Diesel,,150000.0,,2 Reihe,110.0,2000.0,18457.92,2000.0,,cars_with_price_est_20k.csv,Other,2006.0,18.181818181818183,0.013333333333333334
17203,,Mercedes-Benz,Other,Petrol,,150000.0,,M Klasse,,3500.0,10024.56,3500.0,,cars_with_price_est_20k.csv,Other,1998.0,,0.023333333333333334
17204,,Audi,Other,Petrol,,40000.0,,A1,122.0,15500.0,55544.1408,15500.0,,cars_with_price_est_20k.csv,Other,2012.0,127.04918032786885,0.3875
17205,,Mercedes-Benz,Other,Diesel,,150000.0,,E Klasse,150.0,0.0,19819.8,19819.8,,cars_with_price_est_20k.csv,Other,2005.0,132.132,0.132132
17206,,BMW,Other,Petrol,,150000.0,,6Er,258.0,11990.0,23711.688,11990.0,,cars_with_price_est_20k.csv,Other,2005.0,46.47286821705426,0.07993333333333333
17207,,Seat,Other,,,125000.0,,Andere,,350.0,7573.5,7573.5,,cars_with_price_est_20k.csv,,1994.0,,0.060588
17208,,Mercedes-Benz,Other,Diesel,,150000.0,,A Klasse,70.0,1200.0,16013.088,1200.0,,cars_with_price_est_20k.csv,Other,2004.0,17.142857142857142,0.008
17209,,Renault,Other,Diesel,,150000.0,,Megane,131.0,1500.0,18223.92,1500.0,,cars_with_price_est_20k.csv,Other,2005.0,11.450381679389313,0.01
17210,,BMW,Other,Diesel,,150000.0,,5Er,184.0,890.0,13009.651199999998,13009.651199999998,,cars_with_price_est_20k.csv,Automatic,1998.0,70.70462608695651,0.08673100799999998
17211,,Volkswagen,Other,Petrol,,150000.0,,Scirocco,205.0,5500.0,8494.199999999999,5500.0,,cars_with_price_est_20k.csv,Other,1990.0,26.829268292682926,0.03666666666666667
17212,,Renault,Other,Petrol,,150000.0,,Twingo,54.0,0.0,10481.952,10481.952,,cars_with_price_est_20k.csv,Other,1999.0,194.1102222222222,0.06987968
17213,,Smart,Other,Petrol,,80000.0,,Forfour,75.0,2999.0,18797.688,2999.0,,cars_with_price_est_20k.csv,Other,2004.0,39.986666666666665,0.0374875
17214,,Peugeot,Other,Petrol,,125000.0,,2 Reihe,75.0,6700.0,23512.500000000004,6700.0,,cars_with_price_est_20k.csv,Other,2011.0,89.33333333333333,0.0536
17215,,Ford,Coupe,,,5000.0,,Mustang,,59.0,22860.360000000004,22860.360000000004,,cars_with_price_est_20k.csv,,2007.0,,4.572072000000001
17216,,Mercedes-Benz,Other,Petrol,,150000.0,,Slk,,4400.0,11793.6,4400.0,,cars_with_price_est_20k.csv,Other,2000.0,,0.029333333333333333
17217,,Opel,Other,Petrol,,125000.0,,Astra,125.0,4700.0,19057.5,4700.0,,cars_with_price_est_20k.csv,Automatic,2005.0,37.6,0.0376
17218,,Opel,Other,Petrol,,70000.0,,Astra,140.0,9250.0,25546.752000000004,9250.0,,cars_with_price_est_20k.csv,Other,2008.0,66.07142857142857,0.13214285714285715
17219,,BMW,Other,Petrol,,150000.0,,1Er,116.0,4999.0,18594.576,4999.0,,cars_with_price_est_20k.csv,Other,2005.0,43.0948275862069,0.033326666666666664
17220,,Volkswagen,Hatchback,Diesel,,125000.0,,Golf,140.0,7600.0,22809.6,7600.0,,cars_with_price_est_20k.csv,Automatic,2008.0,54.285714285714285,0.0608
17221,,BMW,Other,Petrol,,150000.0,,3Er,118.0,1890.0,11539.382400000002,1890.0,,cars_with_price_est_20k.csv,Other,1998.0,16.016949152542374,0.0126
17222,,Audi,Other,Petrol,,150000.0,,Andere,150.0,8500.0,14877.72,8500.0,,cars_with_price_est_20k.csv,Other,1994.0,56.666666666666664,0.056666666666666664
17223,,Chrysler,Other,Petrol,,150000.0,,Ptcruiser,141.0,1500.0,14516.112,1500.0,,cars_with_price_est_20k.csv,Other,2001.0,10.638297872340425,0.01
17224,,Opel,Other,,,150000.0,,Astra,,990.0,29484.0,29484.0,,cars_with_price_est_20k.csv,Other,2017.0,,0.19656
17225,,Nissan,Other,Petrol,,150000.0,,Micra,,200.0,10389.6,10389.6,,cars_with_price_est_20k.csv,Other,1999.0,,0.069264
17226,,Mercedes-Benz,Other,Diesel,,150000.0,,E Klasse,224.0,12999.0,26166.0672,12999.0,,cars_with_price_est_20k.csv,Automatic,2008.0,58.03125,0.08666
17227,,Mercedes-Benz,Other,Petrol,,150000.0,,M Klasse,306.0,16400.0,28216.8432,16400.0,,cars_with_price_est_20k.csv,Automatic,2007.0,53.59477124183007,0.10933333333333334
17228,,Audi,Other,Diesel,,150000.0,,A6,224.0,8500.0,36406.656,8500.0,,cars_with_price_est_20k.csv,Automatic,2005.0,37.94642857142857,0.056666666666666664
17229,,Audi,Other,Petrol,,150000.0,,A3,102.0,2400.0,21300.864,2400.0,,cars_with_price_est_20k.csv,Other,2000.0,23.529411764705884,0.016
17230,,Opel,Other,Petrol,,150000.0,,Astra,125.0,450.0,12121.2,12121.2,,cars_with_price_est_20k.csv,Other,1999.0,96.9696,0.080808
17231,,Hyundai,Other,Diesel,,125000.0,,Andere,,13850.0,22275.000000000004,13850.0,,cars_with_price_est_20k.csv,Other,2011.0,,0.1108
17232,,Ford,Other,Diesel,,150000.0,,Transit,75.0,1900.0,12745.2,1900.0,,cars_with_price_est_20k.csv,Other,2001.0,25.333333333333332,0.012666666666666666
17233,,Dacia,Other,CNG/LPG,,150000.0,,Logan,105.0,2500.0,18749.64,2500.0,,cars_with_price_est_20k.csv,Other,2010.0,23.80952380952381,0.016666666666666666
17234,,Mitsubishi,Other,Petrol,,150000.0,,Carisma,122.0,2400.0,17784.7488,2400.0,,cars_with_price_est_20k.csv,Other,2004.0,19.672131147540984,0.016
17235,,Mazda,Other,Diesel,,150000.0,,6 Reihe,129.0,2150.0,16174.704000000002,2150.0,,cars_with_price_est_20k.csv,Other,2003.0,16.666666666666668,0.014333333333333333
17236,,Opel,Other,Diesel,,150000.0,,Astra,125.0,750.0,32760.0,32760.0,,cars_with_price_est_20k.csv,Other,2016.0,262.08,0.2184
17237,,Peugeot,Other,Petrol,,150000.0,,4 Reihe,190.0,800.0,13621.92,13621.92,,cars_with_price_est_20k.csv,Other,1999.0,71.69431578947369,0.0908128
17238,,BMW,Other,,,150000.0,,3Er,136.0,2550.0,14047.488,2550.0,,cars_with_price_est_20k.csv,Automatic,2000.0,18.75,0.017
17239,,Audi,Other,Petrol,,70000.0,,A4,120.0,15999.0,49008.96,15999.0,,cars_with_price_est_20k.csv,Other,2011.0,133.325,0.22855714285714285
17240,,Audi,Other,Diesel,,150000.0,,Q7,281.0,22800.0,46233.9072,22800.0,,cars_with_price_est_20k.csv,Automatic,2008.0,81.13879003558719,0.152
17241,,Ford,Other,Petrol,,50000.0,,B Max,90.0,10600.0,31987.200000000004,10600.0,,cars_with_price_est_20k.csv,Other,2013.0,117.77777777777777,0.212
17242,,Volkswagen,Other,Petrol,,150000.0,,Passat,90.0,700.0,8561.28,8561.28,,cars_with_price_est_20k.csv,Other,1996.0,95.12533333333334,0.057075200000000006
17243,,Mercedes-Benz,Other,Petrol,,150000.0,,A Klasse,125.0,2500.0,14791.14,2500.0,,cars_with_price_est_20k.csv,Other,2001.0,20.0,0.016666666666666666
17244,,Mercedes-Benz,Other,,,150000.0,,Nan,260.0,6900.0,21189.168,6900.0,,cars_with_price_est_20k.csv,Automatic,2003.0,26.53846153846154,0.046
17245,,Volkswagen,Hatchback,Petrol,,80000.0,,Golf,80.0,6500.0,21222.144,6500.0,,cars_with_price_est_20k.csv,Other,2007.0,81.25,0.08125
17246,,Volkswagen,Hatchback,Petrol,,125000.0,,Golf,75.0,500.0,11599.500000000002,11599.500000000002,,cars_with_price_est_20k.csv,Other,1999.0,154.66000000000003,0.09279600000000002
17247,,Peugeot,Other,Petrol,,70000.0,,2 Reihe,109.0,5250.0,20693.904,5250.0,,cars_with_price_est_20k.csv,Other,2005.0,48.1651376146789,0.075
17248,,BMW,Other,Petrol,,150000.0,,5Er,150.0,2400.0,14414.400000000003,2400.0,,cars_with_price_est_20k.csv,Other,2000.0,16.0,0.016
17249,,Ford,Other,CNG/LPG,,125000.0,,Ka,95.0,1100.0,16988.4,1100.0,,cars_with_price_est_20k.csv,Other,2004.0,11.578947368421053,0.0088
17250,,Fiat,Other,Petrol,,150000.0,,Seicento,55.0,290.0,9653.28,9653.28,,cars_with_price_est_20k.csv,Other,2000.0,175.51418181818184,0.0643552
17251,,Skoda,Other,Petrol,,150000.0,,Octavia,116.0,2000.0,14811.264,2000.0,,cars_with_price_est_20k.csv,Other,2002.0,17.24137931034483,0.013333333333333334
17252,,Opel,Other,Petrol,,150000.0,,Astra,105.0,4200.0,19222.32,4200.0,,cars_with_price_est_20k.csv,Other,2007.0,40.0,0.028
17253,,Volkswagen,Other,Petrol,,125000.0,,Polo,75.0,6800.0,26647.500000000004,6800.0,,cars_with_price_est_20k.csv,Other,2013.0,90.66666666666667,0.0544
17254,,BMW,Other,Petrol,,150000.0,,5Er,170.0,1900.0,17179.344,1900.0,,cars_with_price_est_20k.csv,Automatic,2002.0,11.176470588235293,0.012666666666666666
17255,,Opel,Other,Petrol,,150000.0,,Vectra,125.0,1500.0,9172.8,1500.0,,cars_with_price_est_20k.csv,Automatic,1996.0,12.0,0.01
17256,,Mini,Other,Diesel,,20000.0,,Cooper,170.0,27300.0,43695.288,27300.0,,cars_with_price_est_20k.csv,Automatic,2014.0,160.58823529411765,1.365
17257,,Audi,Other,Diesel,,150000.0,,A3,170.0,7350.0,35070.047999999995,7350.0,,cars_with_price_est_20k.csv,Other,2006.0,43.23529411764706,0.049
17258,,Smart,Other,Petrol,,150000.0,,Fortwo,54.0,2000.0,13683.1968,2000.0,,cars_with_price_est_20k.csv,Automatic,2002.0,37.03703703703704,0.013333333333333334
17259,,Ford,Other,Diesel,,150000.0,,Fiesta,68.0,2000.0,13433.472,2000.0,,cars_with_price_est_20k.csv,Other,2002.0,29.41176470588235,0.013333333333333334
17260,,Volkswagen,Other,,,150000.0,,Touran,135.0,4500.0,18361.2,4500.0,,cars_with_price_est_20k.csv,,2005.0,33.333333333333336,0.03
17261,,Mitsubishi,Other,,,150000.0,,Andere,,2650.0,7518.420000000001,2650.0,,cars_with_price_est_20k.csv,Other,1994.0,,0.017666666666666667
17262,,Dacia,Other,Petrol,,150000.0,,Sandero,75.0,3178.0,16124.159999999998,3178.0,,cars_with_price_est_20k.csv,Other,2008.0,42.373333333333335,0.021186666666666666
17263,,Seat,Other,Petrol,,125000.0,,Leon,105.0,3750.0,17331.6,3750.0,,cars_with_price_est_20k.csv,Other,2004.0,35.714285714285715,0.03
17264,,Mitsubishi,Other,Diesel,,150000.0,,Andere,,1300.0,16216.2,1300.0,,cars_with_price_est_20k.csv,Other,2005.0,,0.008666666666666666
17265,,Renault,Other,Diesel,,150000.0,,Megane,131.0,3700.0,19217.952,3700.0,,cars_with_price_est_20k.csv,Other,2006.0,28.244274809160306,0.024666666666666667
17266,,Fiat,Other,Petrol,,125000.0,,Seicento,54.0,450.0,10187.760000000002,10187.760000000002,,cars_with_price_est_20k.csv,Other,2000.0,188.66222222222225,0.08150208000000002
17267,,Volkswagen,Hatchback,CNG/LPG,,150000.0,,Golf,115.0,900.0,15746.64,15746.64,,cars_with_price_est_20k.csv,Other,2003.0,136.9273043478261,0.10497759999999999
17268,,Audi,Other,Petrol,,150000.0,,A6,170.0,6900.0,35070.047999999995,6900.0,,cars_with_price_est_20k.csv,Other,2006.0,40.588235294117645,0.046
17269,,Audi,Other,Diesel,,150000.0,,A4,204.0,8000.0,35239.776,8000.0,,cars_with_price_est_20k.csv,Other,2005.0,39.21568627450981,0.05333333333333334
17270,,Peugeot,Other,Petrol,,150000.0,,2 Reihe,,1400.0,10389.6,1400.0,,cars_with_price_est_20k.csv,Other,1999.0,,0.009333333333333334
17271,,Opel,Other,,,150000.0,,Tigra,90.0,830.0,10395.84,10395.84,,cars_with_price_est_20k.csv,Other,1998.0,115.50933333333333,0.0693056
17272,,Volkswagen,Other,Diesel,,150000.0,,Transporter,77.0,1950.0,32741.28,1950.0,,cars_with_price_est_20k.csv,Other,2018.0,25.324675324675326,0.013
17273,,Volkswagen,Hatchback,,,5000.0,,Golf,,40.0,8432.100000000002,8432.100000000002,,cars_with_price_est_20k.csv,,1990.0,,1.6864200000000005
17274,,BMW,Other,Petrol,,90000.0,,3Er,150.0,7500.0,22564.08,7500.0,,cars_with_price_est_20k.csv,Other,2005.0,50.0,0.08333333333333333
17275,,Ford,Other,Petrol,,125000.0,,Focus,101.0,5650.0,22154.22,5650.0,,cars_with_price_est_20k.csv,Other,2009.0,55.94059405940594,0.0452
17276,,BMW,Other,Petrol,,150000.0,,6Er,333.0,14999.0,24973.6032,14999.0,,cars_with_price_est_20k.csv,Automatic,2004.0,45.04204204204204,0.09999333333333334
17277,,Volkswagen,Other,,,150000.0,,Nan,116.0,2500.0,32198.4,2500.0,,cars_with_price_est_20k.csv,Other,2016.0,21.551724137931036,0.016666666666666666
17278,,Mercedes-Benz,Other,Diesel,,150000.0,,Sprinter,82.0,1580.0,14527.0944,1580.0,,cars_with_price_est_20k.csv,,2002.0,19.26829268292683,0.010533333333333334
17279,,Volkswagen,Other,Petrol,,100000.0,,Scirocco,160.0,9699.0,26113.92,9699.0,,cars_with_price_est_20k.csv,Other,2009.0,60.61875,0.09699
17280,,Volkswagen,Other,Diesel,,150000.0,,Sharan,116.0,2600.0,12879.36,2600.0,,cars_with_price_est_20k.csv,Other,2000.0,22.413793103448278,0.017333333333333333
17281,,Fiat,Other,,,150000.0,,Seicento,,1250.0,26254.8,1250.0,,cars_with_price_est_20k.csv,,2018.0,,0.008333333333333333
17282,,Renault,Other,Petrol,,150000.0,,Nan,,200.0,11232.0,11232.0,,cars_with_price_est_20k.csv,,2000.0,,0.07488
17283,,Opel,Other,Diesel,,150000.0,,Astra,101.0,4200.0,16256.448,4200.0,,cars_with_price_est_20k.csv,Other,2004.0,41.584158415841586,0.028
17284,,Volkswagen,Other,,,125000.0,,Polo,75.0,3700.0,17242.5,3700.0,,cars_with_price_est_20k.csv,Other,2005.0,49.333333333333336,0.0296
17285,,BMW,Other,Diesel,,150000.0,,3Er,245.0,14999.0,28314.468,14999.0,,cars_with_price_est_20k.csv,Automatic,2009.0,61.220408163265304,0.09999333333333334
17286,,Opel,Other,Petrol,,150000.0,,Nan,125.0,1350.0,8353.800000000001,1350.0,,cars_with_price_est_20k.csv,Other,1994.0,10.8,0.009
17287,,Citroen,Other,Petrol,,125000.0,,Nan,75.0,590.0,9859.575,9859.575,,cars_with_price_est_20k.csv,Other,1999.0,131.461,0.0788766
17288,,Smart,Other,Diesel,,80000.0,,Fortwo,45.0,5400.0,21917.952,5400.0,,cars_with_price_est_20k.csv,Automatic,2008.0,120.0,0.0675
17289,,Opel,Other,Petrol,,150000.0,,Corsa,45.0,350.0,8704.800000000001,8704.800000000001,,cars_with_price_est_20k.csv,Other,1997.0,193.44000000000003,0.05803200000000001
17290,,Mercedes-Benz,Other,Petrol,,150000.0,,E Klasse,177.0,7499.0,19658.6208,7499.0,,cars_with_price_est_20k.csv,Automatic,2004.0,42.367231638418076,0.049993333333333334
17291,,Smart,Convertible,Petrol,,150000.0,,Roadster,82.0,4300.0,15474.5136,4300.0,,cars_with_price_est_20k.csv,Automatic,2003.0,52.4390243902439,0.028666666666666667
17292,,Renault,Other,,,150000.0,,Megane,114.0,0.0,35280.96,35280.96,,cars_with_price_est_20k.csv,Other,2018.0,309.4821052631579,0.23520639999999998
